speed_bin_mph,pedal_bin_pct,total_time_s,distance_miles,fuel_gal,mpg
52,31,0.011000000000422006,0.0001594852726802574,2.219779051150157e-05,7.184736363631401
52,32,0.2600000000002183,0.00376965189957372,0.0005369764909977959,7.020143270274365
52,40,0.28099999999994907,0.004106454318683439,0.0009033271886214376,4.545921312243768
52,42,0.32999999999992724,0.00481795111769776,0.0011070820643838434,4.351936746784201
52,47,0.17199999999957072,0.0024986543861546507,0.0006378877368616766,3.9170754378312718
52,48,0.11000000000058208,0.0016141497543329909,0.00041502062517743304,3.889324183931573
52,52,0.27700000000004366,0.004041137803226343,0.0011806006789307508,3.4229506007791985
52,60,0.44699999999966167,0.0065120709495245736,0.0028087007298527923,2.3185350010094807
52,65,0.18000000000029104,0.0026181122229207736,0.00103606297644644,2.5269817399522903
52,66,0.1799999999998363,0.002624863276362805,0.0011668612537219507,2.249507615400073
52,94,0.15799999999990177,0.0023077344269965,0.0010361205282125902,2.22728376106742
52,95,0.03000000000020009,0.00043448429539098355,0.00019592760550026682,2.2175756922134786
53,0,3.5349999999998545,0.0524727113096254,0.0003604365639809451,145.58098859359737
53,1,0.0500000000001819,0.0007421933685082556,1.3014724384933957e-05,57.02720599811011
53,2,0.08599999999978536,0.001274697194661919,2.3215248041198726e-05,54.90775685014389
53,3,0.09999999999990905,0.0014843867370097612,6.10692403926022e-05,24.306618642493824
53,4,1.1300000000005639,0.01677269526185371,0.00023581655524985458,71.12602948543008
53,5,0.20100000000002183,0.0029910711890411995,7.7018571087248e-05,38.83571386507368
53,6,0.10999999999967258,0.001632825410707362,5.0521106456421206e-05,32.31966845610981
53,7,0.21000000000003638,0.0031172121477238733,9.282119178989576e-05,33.58297914101124
53,8,0.1610000000000582,0.0023888622530594127,5.749081920784841e-05,41.55206493793178
53,9,0.849999999999909,0.012616399591461621,0.0003019005361502218,41.78992111886765
53,10,1.3520000000016807,0.020099756505441737,0.0005158317919128198,38.96571871017747
53,11,1.1299999999996544,0.016773570128220425,0.0005867545821931937,28.58702878045457
53,12,4.220999999998185,0.0626718909397861,0.002167939330552422,28.90850775045278
53,13,0.15099999999938518,0.0022414239728776515,7.96692142150644e-05,28.13412928646443
53,14,2.480000000000473,0.03679215761020263,0.0014504257628920934,25.366453459045346
53,15,0.19200000000000728,0.0028500225350614416,0.00010742701773818294,26.529848776100334
53,16,0.8000000000001819,0.01187509389609159,0.000538750913475787,22.041900253084748
53,17,0.010000000000218279,0.0001484386737043512,4.9494820468529004e-06,29.990748991348514
53,18,0.03899999999975989,0.0005789108274307693,2.0817027289015348e-05,27.809485926756064
53,19,0.012000000000170985,0.0001781264084438714,6.604301309047813e-06,26.97127222221681
53,20,0.03000000000020009,0.0004453160211063034,1.656830709650285e-05,26.877581307042426
53,21,0.007999999999810825,0.00011875093895808082,4.40286753919836e-06,26.971272222216815
53,22,0.009999999999763531,0.00014843867369760102,5.848907368253118e-06,25.378872386200044
53,23,0.03900000000021464,0.0005816055494446301,4.6958165036911146e-05,12.38561065977478
53,24,0.4689999999995962,0.006959770121057246,0.0006873925435059986,10.124884517308576
53,25,0.7019999999997708,0.010416080234820822,0.0010891050381767456,9.563889496148347
53,27,0.010999999999967258,0.0001632825410707362,7.668327630928984e-06,21.293109649118534
53,28,0.009000000000014552,0.00013359480633121603,6.27408624351617e-06,21.293109649118534
53,29,0.011000000000422006,0.00016328254107748642,7.668327631245998e-06,21.293109649118534
53,30,0.01999999999998181,0.00029687734740195223,1.4039276960313523e-05,21.146199212478702
53,31,0.009999999999763531,0.00014843867369760102,7.352788790461261e-06,20.188078010641327
53,32,0.009000000000014552,0.00013368801200996615,6.855264758705036e-06,19.501509674036267
53,33,0.020000000000436557,0.00029846529601123704,1.6349314796300056e-05,18.255523227112946
53,34,0.009999999999763531,0.00014923264799869334,8.43882945013019e-06,17.684045978247735
53,36,0.021999999999934516,0.00032861262882641075,1.8807582505331085e-05,17.472348119874745
53,37,0.021999999999934516,0.00032751270705343757,2.041462915713348e-05,16.043039750197707
53,38,0.04899999999997817,0.0007273495011351206,6.377186725044299e-05,11.40549167674039
53,39,0.028000000000247383,0.00041562828636678323,3.91598377061573e-05,10.613636590772487
53,40,0.25,0.0037115327194723086,0.0007319510535311054,5.0707389538781245
53,41,0.028000000000247383,0.0004156282863667833,4.262342683711848e-05,9.751170124238689
53,42,0.23099999999999454,0.003429764675428641,0.0007449241805503475,4.604179546024056
53,43,0.01900000000023283,0.00028203348003556723,2.9976189830451677e-05,9.408583333331446
53,44,0.02099999999973079,0.0003117212147683372,3.3131578232826385e-05,9.408583333331444
53,45,0.09200000000009823,0.0013709221913102308,0.00025377333284786125,5.402152290493452
53,46,0.01900000000023283,0.00028203348003556723,3.230491738957421e-05,8.730357568615485
53,47,0.26399999999966894,0.003927045034468489,0.0005900881802055612,6.655013888094618
53,48,0.18000000000029104,0.0026733948631098643,0.0007218910814411246,3.7033216392879056
53,52,0.17399999999997817,0.0025838206763257026,0.0007498083419430919,3.4459748335552747
53,60,0.2510000000002037,0.00372622047306617,0.0014923835793810513,2.4968248944494396
53,65,0.16899999999986903,0.002509640286373711,0.0010627008862065133,2.3615678870206716
53,66,0.13099999999985812,0.0019456779178057611,0.0008841119457386105,2.2007144312254376
53,93,0.12100000000009459,0.0017974283802456182,0.0007960046957887092,2.25806253374506
54,0,7.722000000000207,0.11677320769940515,0.00013255519056423683,880.9402876065901
54,1,0.8410000000003492,0.012741713393786387,0.00014405756690295227,88.44876161465464
54,2,0.027999999999792635,0.0004220146013911942,1.6437372146340545e-06,256.7409179727961
54,3,0.20899999999983265,0.003139995758100851,3.467771855086027e-05,90.54793363916251
54,4,0.6339999999995598,0.00952220283542636,0.00011600764600984442,82.08254509895241
54,5,0.056999999999789,0.0008578374515016869,1.0225435223856222e-05,83.89251241847668
54,6,0.04900000000043292,0.0007373604814609757,8.199217611508407e-06,89.93059050244233
54,7,0.12199999999984357,0.0018427412505710472,2.8178352251459193e-05,65.39563541993915
