gear,speed_bin_mph,tcc_state,total_time_s,distance_miles,fuel_gal,mpg
1.0,13,LOCKED,0.38400000000001455,0.001391871470613386,0.00013458144869936447,10.342223865657934
1.0,13,OPEN,16.2400000000043,0.06038420192039245,0.016715383124264495,3.6124928439562436
1.0,13,PARTIAL,2.9089999999990255,0.010797594777990546,0.0018338268816949041,5.888012050521874
1.0,14,OPEN,15.716999999999132,0.06380509412503027,0.017941041310145813,3.5563763006859554
1.0,14,PARTIAL,3.59299999999962,0.014430508509723512,0.002784099975047781,5.18318617831813
1.0,15,OPEN,9.941000000000258,0.04285664626250961,0.01175254501926185,3.6465843093789174
1.0,15,PARTIAL,0.3670000000008713,0.0015849890486898542,0.0003632310918282581,4.363583086216816
1.0,16,OPEN,7.9789999999979955,0.03632856585780656,0.011344139092535557,3.202408359194992
1.0,16,PARTIAL,0.06200000000046657,0.0002821277749823586,8.27127588015468e-05,3.4109341662665296
1.0,17,OPEN,2.1329999999999814,0.010290288541522856,0.003789906224618061,2.7151828915133356
1.0,17,PARTIAL,0.031000000000062755,0.00014863945690982855,4.926918067524752e-05,3.016885096782296
1.0,18,OPEN,1.1200000000008004,0.005728698400757858,0.0028256427967763044,2.027396529842189
1.0,19,OPEN,0.6449999999999818,0.0035036980526578195,0.0018723504798915074,1.8712832294415518
1.0,20,OPEN,0.34400000000005093,0.0019591337150103244,0.001298616091413484,1.5086319413136928
1.0,21,OPEN,0.5479999999997744,0.00326778951582479,0.002037168804071968,1.6040838193148315
1.0,22,OPEN,0.46299999999973807,0.0028936131651291215,0.0017815590218188914,1.6242028075920119
1.0,23,OPEN,0.397000000000844,0.002598002055583644,0.0016197855720972616,1.6039172717286336
1.0,24,OPEN,0.31199999999989814,0.0021271962213320166,0.0014264182718580825,1.4912850342004424
1.0,25,OPEN,0.387000000000171,0.0027402057783135554,0.001857749353374326,1.4750137166439479
1.0,26,OPEN,0.294999999999618,0.002174663383920446,0.0013993076802619245,1.5540995126342687
