gear,speed_bin_mph,total_time_s,distance_miles,fuel_gal,mpg
2.0,2,0.05199999999967986,3.8590603099610246e-05,7.631637068077303e-06,5.056661205894147
2.0,3,0.2780000000002474,0.00026239901337323326,3.763938078228543e-05,6.971395594709903
2.0,4,0.7099999999995816,0.0009617829949763517,0.00010364153392675857,9.279899269495807
2.0,5,1.1030000000002929,0.0017106620688671337,0.00014437606007507123,11.848654603662412
2.0,6,2.8530000000007476,0.005170951614523174,0.0003441213215840636,15.026536544495947
2.0,7,1.5709999999992306,0.0032708594958370256,0.00018937414888230077,17.27194295072407
2.0,8,4.193000000000438,0.00978502055826171,0.0005157388458834044,18.972820520240308
2.0,9,5.53899999999976,0.01481300389897463,0.000724163566579891,20.45532885468691
2.0,10,4.669999999999845,0.013738354728925926,0.0006961128570573983,19.735815234042033
2.0,11,17.3130000000003,0.05565154059526417,0.003273911475011831,16.998486678709924
2.0,12,10.734999999999445,0.037068771445973384,0.0026162627886113284,14.168596368581502
2.0,13,18.668000000001797,0.06963785541634684,0.006154559105984628,11.314840627435316
2.0,14,24.917999999998415,0.10148072289889373,0.009834046633637803,10.31932496148374
2.0,15,17.266000000000275,0.07449527817111794,0.008020312898441273,9.288325669388273
2.0,16,29.276999999999276,0.1340476871981508,0.020281673871328555,6.6093009900750355
2.0,17,23.60700000000014,0.11423807147584435,0.016281854115818922,7.016281478953576
2.0,18,39.437000000000836,0.200781790946899,0.030903567513600336,6.4970424808895295
2.0,19,33.391000000001355,0.1812573241332446,0.02920694594399491,6.205966364330262
2.0,20,15.201000000001216,0.08660961097606522,0.015564376277671129,5.5646053160714555
2.0,21,26.07999999999828,0.1553080022727084,0.027486494333361193,5.650338685941713
2.0,22,18.8229999999989,0.11810944529282329,0.023373630479879795,5.0531065507556825
2.0,23,5.0499999999999545,0.033025348318445884,0.007928225294624499,4.165541100457596
2.0,24,3.918000000001257,0.026625009357926943,0.007299031341890474,3.6477455857904255
2.0,25,2.5829999999998563,0.01827100274725688,0.0053584939835986615,3.4097272112614045
2.0,26,4.65900000000056,0.03416241666268417,0.009344519557331416,3.655877271494543
2.0,27,2.484999999999445,0.019039717599789972,0.006028782300992469,3.1581365272810764
2.0,28,1.4939999999996871,0.011848747084696824,0.004256385333224304,2.7837580851076615
2.0,29,1.971000000000231,0.016148398408990655,0.005549225134111128,2.9100276198430532
2.0,30,1.2529999999994743,0.010604916652022425,0.0036663590443305684,2.8924926674656195
2.0,31,2.548999999999751,0.022280705297658906,0.007495808774509091,2.9724217850151993
2.0,32,3.100999999999658,0.028046283696641115,0.008493966588959864,3.3019065242256325
2.0,33,1.3489999999999327,0.012558175834636146,0.004573871457100539,2.745633748657424
2.0,34,2.0349999999998545,0.019484261775656844,0.007310875261993827,2.6651065812799932
2.0,35,1.1749999999994998,0.01156836391807834,0.004273387294805904,2.7070712575336033
2.0,36,1.5000000000004547,0.015176617512224027,0.005708663244640076,2.6585238718492485
2.0,37,1.0889999999999418,0.011360775714643192,0.004531429773582248,2.507106207598163
2.0,38,0.7880000000004657,0.008425551714184175,0.0035235297158636783,2.391224821022668
2.0,39,1.447999999999638,0.015896801957553275,0.00647891065303174,2.4536226549311233
2.0,40,0.7219999999997526,0.008116045046881496,0.003257156737392218,2.491757597572494
2.0,41,1.293999999999869,0.014881384724497862,0.006160883251675092,2.4154628673497003
2.0,42,1.1099999999996726,0.013129552326101435,0.00533964755116396,2.458879954209599
2.0,43,1.1590000000003329,0.014000729679499653,0.0051429647252651004,2.722307156943988
2.0,44,1.8709999999996398,0.02310113632152426,0.007139277665691021,3.2357806214122458
2.0,45,0.9789999999998145,0.012377408413649668,0.004715980327494269,2.6245674396665954
2.0,46,0.8890000000005784,0.011491183930878309,0.004494299076142339,2.556835612449208
2.0,47,1.1309999999998581,0.01493584730088183,0.006180434039016441,2.4166340432716167
2.0,48,0.6480000000001382,0.008716861299912957,0.0036194156942036897,2.4083614694693862
2.0,49,0.7910000000001673,0.010857164641738914,0.0046068915283543855,2.356722439613674
2.0,50,0.7300000000000182,0.01026605234468073,0.004507481499370499,2.2775583984347922
2.0,51,0.42200000000002547,0.006040545335520177,0.0027171268356113156,2.2231370491621303
2.0,52,0.9659999999998945,0.01407680399778205,0.006090449634310098,2.3112914223083654
2.0,53,0.6720000000000255,0.00997896705749126,0.004235201107114885,2.356196743698237
2.0,54,1.0289999999999964,0.01556280855338933,0.006524957177688015,2.3851204122237157
2.0,55,1.0200000000008913,0.01575569249135657,0.006386335706970753,2.4670943110865697
2.0,56,1.1009999999992033,0.01729474379325223,0.006310395158273839,2.740675244493417
2.0,57,1.2090000000002874,0.019307571083578504,0.005688648879924538,3.3940521714594953
2.0,58,0.5299999999997453,0.008598448827364163,0.0030748859440340335,2.7963472414471426
2.0,59,0.6400000000003274,0.010566201968064732,0.004333072644321827,2.4385009981106505
2.0,60,0.6799999999993815,0.011433149131173881,0.004603000145804862,2.483847223336276
2.0,61,0.580000000000382,0.00991009389308555,0.004025793461573961,2.4616498555320843
2.0,62,0.918999999999869,0.015948441052220895,0.006444823617635383,2.474612494992129
2.0,63,0.6990000000005239,0.012316644907873988,0.00480893081256003,2.5612023520291056
2.0,64,1.1309999999998581,0.02021651017474032,0.007190439113284158,2.811582137924069
2.0,65,0.8290000000001783,0.015082328099964381,0.005248565201288854,2.873609743146702
2.0,66,0.4519999999997708,0.008340845769153641,0.0026134731366928596,3.1914794347985196
2.0,67,1.4039999999999964,0.026340263555677205,0.004650252169521304,5.664265634521207
2.0,68,0.5160000000000764,0.009825974264307265,0.0032253720582429966,3.0464622644681523
2.0,69,0.19900000000006912,0.0038381168388408747,0.0010287405619790143,3.730888992514684
2.0,70,0.1289999999999054,0.0025152917567443206,0.00015973603432536005,15.746551912144142
