gear,speed_bin_mph,pedal_bin_pct,LOCKED,OPEN,PARTIAL,total_time_s,frac_locked,frac_partial,frac_open
3,25,35,0.0,0.1430000000000291,0.0,0.1430000000000291,0.0,0.0,1.0
3,25,36,0.0,0.14999999999986358,0.0,0.14999999999986358,0.0,0.0,1.0
3,25,37,0.0,0.029999999999972715,0.0,0.029999999999972715,0.0,0.0,1.0
3,26,0,0.3980000000001951,0.0,0.10799999999994725,0.5060000000001423,0.7865612648222987,0.21343873517770132,0.0
3,26,3,0.012000000000000455,0.15200000000004366,0.011000000000024102,0.1750000000000682,0.06857142857140444,0.06285714285725608,0.8685714285713395
3,26,4,0.0,0.0,0.016999999999939064,0.016999999999939064,0.0,1.0,0.0
3,26,5,0.37099999999963984,0.10900000000037835,0.16300000000029513,0.6430000000003133,0.576982892689672,0.25349922239535877,0.16951788491496927
3,26,6,0.0,0.0409999999997126,0.0,0.0409999999997126,0.0,0.0,1.0
3,26,7,0.0,0.01900000000023283,0.0,0.01900000000023283,0.0,0.0,1.0
3,26,8,0.0,0.03099999999994907,0.0,0.03099999999994907,0.0,0.0,1.0
3,26,9,0.0,0.02999999999974534,0.0,0.02999999999974534,0.0,0.0,1.0
3,26,10,0.29899999999997817,0.1570000000001528,0.19200000000000728,0.6480000000001382,0.46141975308628763,0.2962962962962443,0.24228395061746805
3,26,11,0.0,0.03000000000020009,0.7299999999997908,0.7599999999999909,0.0,0.9605263157892099,0.03947368421079006
3,26,12,0.0,0.1910000000002583,1.1509999999989304,1.3419999999991887,0.0,0.8576751117731939,0.14232488822680608
3,26,13,0.0,10.754999999999654,3.264000000000692,14.019000000000347,0.0,0.23282687780873182,0.7671731221912682
3,26,14,0.0,16.47300000000081,0.8169999999995525,17.29000000000036,0.0,0.047252747252720384,0.9527472527472796
3,26,15,0.0,2.9850000000001273,0.10599999999931242,3.0909999999994398,0.0,0.03429310902598888,0.9657068909740111
3,26,16,0.0,6.163999999999874,0.028999999999996362,6.19299999999987,0.0,0.004682706281284833,0.9953172937187151
3,26,17,0.0,3.2090000000006285,0.011000000000422006,3.2200000000010505,0.0,0.0034161490684529246,0.9965838509315471
3,26,18,0.0,6.959999999999923,0.03699999999980719,6.99699999999973,0.0,0.005287980563071119,0.9947120194369289
3,26,19,0.0,2.7040000000001783,0.01499999999987267,2.719000000000051,0.0,0.005516734093369765,0.9944832659066303
3,26,20,0.0,2.840999999999724,0.0,2.840999999999724,0.0,0.0,1.0
3,26,21,0.0,3.5400000000000773,0.0,3.5400000000000773,0.0,0.0,1.0
3,26,22,0.0,0.9399999999995998,0.0,0.9399999999995998,0.0,0.0,1.0
3,26,23,0.0,1.9380000000010114,0.0,1.9380000000010114,0.0,0.0,1.0
3,26,24,0.0,0.588999999999487,0.0,0.588999999999487,0.0,0.0,1.0
3,26,25,0.0,2.0830000000000837,0.0,2.0830000000000837,0.0,0.0,1.0
3,26,26,0.0,0.9709999999997763,0.0,0.9709999999997763,0.0,0.0,1.0
3,26,27,0.0,0.4889999999996917,0.0,0.4889999999996917,0.0,0.0,1.0
3,26,28,0.0,0.4110000000002856,0.0,0.4110000000002856,0.0,0.0,1.0
3,26,35,0.0,0.2699999999999818,0.0,0.2699999999999818,0.0,0.0,1.0
3,26,37,0.0,0.19100000000003092,0.0,0.19100000000003092,0.0,0.0,1.0
3,26,38,0.0,0.020999999999958163,0.0,0.020999999999958163,0.0,0.0,1.0
3,27,0,0.375,0.08999999999997499,0.5219999999996503,0.9869999999996253,0.379939209726588,0.5288753799390562,0.09118541033435579
3,27,1,0.027999999999963165,0.0,0.010999999999967258,0.038999999999930424,0.7179487179490543,0.2820512820509457,0.0
3,27,2,0.0,0.0,0.01999999999998181,0.01999999999998181,0.0,1.0,0.0
3,27,4,0.0,0.0,0.010000000000047748,0.010000000000047748,0.0,1.0,0.0
3,27,5,0.0,0.0,0.011000000000024102,0.011000000000024102,0.0,1.0,0.0
3,27,6,0.0,0.0,0.036999999999920874,0.036999999999920874,0.0,1.0,0.0
3,27,7,0.0,0.0,0.05900000000002592,0.05900000000002592,0.0,1.0,0.0
3,27,8,0.0,0.0,0.09000000000003183,0.09000000000003183,0.0,1.0,0.0
3,27,9,0.0,0.020999999999958163,0.08199999999999363,0.1029999999999518,0.0,0.7961165048546797,0.2038834951453203
3,27,10,0.0,0.060000000000002274,0.16000000000008185,0.22000000000008413,0.0,0.7272727272728212,0.2727272727271788
3,27,11,0.0,0.06800000000004047,0.54099999999994,0.6089999999999804,0.0,0.8883415435138873,0.11165845648611274
3,27,12,0.06000000000040018,0.47899999999924603,2.8360000000008085,3.3750000000004547,0.017777777777893952,0.8402962962964227,0.1419259259256834
3,27,13,0.0,2.960000000000207,0.9569999999999368,3.9170000000001437,0.0,0.24431963237168794,0.755680367628312
3,27,14,0.0,5.7989999999991255,1.1410000000004175,6.939999999999543,0.0,0.16440922190208826,0.8355907780979117
3,27,15,0.0,5.360999999999763,0.0,5.360999999999763,0.0,0.0,1.0
3,27,16,0.0,2.7949999999998454,0.0,2.7949999999998454,0.0,0.0,1.0
3,27,17,0.0,6.918000000000063,0.0,6.918000000000063,0.0,0.0,1.0
3,27,18,0.0,3.940000000000282,0.0,3.940000000000282,0.0,0.0,1.0
3,27,19,0.0,1.478999999999587,0.0,1.478999999999587,0.0,0.0,1.0
3,27,20,0.0,3.6800000000004047,0.0,3.6800000000004047,0.0,0.0,1.0
3,27,21,0.0,2.365000000000464,0.0,2.365000000000464,0.0,0.0,1.0
3,27,22,0.0,0.7789999999995416,0.0,0.7789999999995416,0.0,0.0,1.0
3,27,23,0.0,2.5180000000002565,0.0,2.5180000000002565,0.0,0.0,1.0
3,27,24,0.0,1.0420000000010532,0.0,1.0420000000010532,0.0,0.0,1.0
3,27,25,0.0,1.8669999999999618,0.0,1.8669999999999618,0.0,0.0,1.0
3,27,26,0.0,1.388999999999669,0.0,1.388999999999669,0.0,0.0,1.0
3,27,27,0.0,0.8340000000004011,0.0,0.8340000000004011,0.0,0.0,1.0
3,27,28,0.0,1.3999999999998636,0.0,1.3999999999998636,0.0,0.0,1.0
3,27,29,0.0,0.018999999999778083,0.0,0.018999999999778083,0.0,0.0,1.0
3,27,30,0.0,0.009000000000014552,0.0,0.009000000000014552,0.0,0.0,1.0
3,27,31,0.0,0.021999999999934516,0.0,0.021999999999934516,0.0,0.0,1.0
3,27,32,0.0,0.009000000000014552,0.0,0.009000000000014552,0.0,0.0,1.0
3,27,33,0.0,0.010999999999967258,0.0,0.010999999999967258,0.0,0.0,1.0
3,27,34,0.0,0.008000000000038199,0.0,0.008000000000038199,0.0,0.0,1.0
3,27,35,0.0,0.3430000000000746,0.0,0.3430000000000746,0.0,0.0,1.0
3,27,36,0.0,0.01999999999998181,0.0,0.01999999999998181,0.0,0.0,1.0
3,27,37,0.0,0.008000000000038199,0.0,0.008000000000038199,0.0,0.0,1.0
3,27,38,0.0,0.009999999999990905,0.0,0.009999999999990905,0.0,0.0,1.0
3,27,39,0.0,0.010999999999967258,0.0,0.010999999999967258,0.0,0.0,1.0
3,28,0,0.0929999999998472,0.0,0.028000000000247383,0.12100000000009459,0.7685950413204504,0.23140495867954955,0.0
3,28,6,0.0,0.08299999999996999,0.0,0.08299999999996999,0.0,0.0,1.0
3,28,7,0.0,0.04000000000007731,0.0,0.04000000000007731,0.0,0.0,1.0
3,28,8,0.0,0.05999999999994543,0.0,0.05999999999994543,0.0,0.0,1.0
3,28,9,0.0,0.03100000000000591,0.0,0.03100000000000591,0.0,0.0,1.0
3,28,10,0.0,0.06799999999998363,0.0,0.06799999999998363,0.0,0.0,1.0
3,28,11,0.0,0.20000000000004547,0.0,0.20000000000004547,0.0,0.0,1.0
3,28,12,0.0,0.3499999999999659,0.18100000000004002,0.5310000000000059,0.0,0.34086629001890395,0.659133709981096
3,28,13,0.0,0.24099999999998545,0.06899999999995998,0.30999999999994543,0.0,0.2225806451612004,0.7774193548387995
3,28,14,0.0,0.3440000000005057,0.03099999999994907,0.37500000000045475,0.0,0.0826666666664306,0.9173333333335694
3,28,15,0.0,0.459999999999809,0.0,0.459999999999809,0.0,0.0,1.0
3,28,16,0.0,2.432999999999822,0.0,2.432999999999822,0.0,0.0,1.0
3,28,17,0.0,3.4659999999996103,0.0,3.4659999999996103,0.0,0.0,1.0
3,28,18,0.0,1.2810000000001196,0.0,1.2810000000001196,0.0,0.0,1.0
3,28,19,0.0,0.49800000000050204,0.0,0.49800000000050204,0.0,0.0,1.0
3,28,20,0.0,1.8809999999990623,0.0,1.8809999999990623,0.0,0.0,1.0
3,28,21,0.0,1.27699999999993,0.0,1.27699999999993,0.0,0.0,1.0
3,28,22,0.0,0.33100000000013097,0.0,0.33100000000013097,0.0,0.0,1.0
3,28,23,0.0,0.9529999999999745,0.0,0.9529999999999745,0.0,0.0,1.0
3,28,24,0.0,1.0409999999997126,0.0,1.0409999999997126,0.0,0.0,1.0
3,28,25,0.0,1.0230000000001382,0.0,1.0230000000001382,0.0,0.0,1.0
3,28,26,0.0,0.6010000000001128,0.0,0.6010000000001128,0.0,0.0,1.0
3,28,27,0.0,0.5090000000001282,0.0,0.5090000000001282,0.0,0.0,1.0
3,28,28,0.0,0.6890000000000782,0.0,0.6890000000000782,0.0,0.0,1.0
