gear,speed_bin_mph,pedal_bin_pct,LOCKED,OPEN,PARTIAL,total_time_s,frac_locked,frac_partial,frac_open,LOCKED_smoothed,PARTIAL_smoothed,OPEN_smoothed,total_time_s_smoothed,frac_locked_smoothed,frac_partial_smoothed,frac_open_smoothed
3,22,18,0.0,3.2950000000001864,0.0,3.2950000000001864,0.0,0.0,1.0,0.0,0.006777777777819616,2.0040000000001394,2.010777777777959,0.0,0.00337072442948395,0.9966292755705161
3,22,19,0.0,3.6120000000003074,0.0,3.6120000000003074,0.0,0.0,1.0,0.0,0.0,1.8751111111111591,1.8751111111111591,0.0,0.0,1.0
3,22,20,0.0,2.090999999999724,0.0,2.090999999999724,0.0,0.0,1.0,0.0,0.0,1.7039999999999698,1.7039999999999698,0.0,0.0,1.0
3,22,21,0.0,1.0989999999993074,0.0,1.0989999999993074,0.0,0.0,1.0,0.0,0.0,1.0346666666666176,1.0346666666666176,0.0,0.0,1.0
3,22,23,0.0,0.209999999999809,0.0,0.209999999999809,0.0,0.0,1.0,0.0,0.0,0.19566666666666319,0.19566666666666319,0.0,0.0,1.0
3,22,24,0.0,0.278999999999769,0.0,0.278999999999769,0.0,0.0,1.0,0.0,0.0,0.19677777777772276,0.19677777777772276,0.0,0.0,1.0
3,22,25,0.0,0.009000000000014552,0.0,0.009000000000014552,0.0,0.0,1.0,0.0,0.0,0.11777777777777187,0.11777777777777187,0.0,0.0,1.0
3,22,28,0.0,0.010000000000218279,0.0,0.010000000000218279,0.0,0.0,1.0,0.008777777777747056,0.00666666666671113,0.0368888888888757,0.052333333333333884,0.16772823779134327,0.1273885350326954,0.7048832271759613
3,22,29,0.0,0.021999999999934516,0.0,0.021999999999934516,0.0,0.0,1.0,0.011111111111151532,0.005555555555575766,0.023444444444446006,0.040111111111173305,0.2770083102498857,0.13850415512494285,0.5844875346251714
3,22,30,0.0,0.009999999999763531,0.0,0.009999999999763531,0.0,0.0,1.0,0.01000000000001617,0.0,0.026888888888884795,0.03688888888890096,0.2710843373497472,0.0,0.7289156626502529
3,22,31,0.0,0.010000000000218279,0.0,0.010000000000218279,0.0,0.0,1.0,0.0023333333334044763,0.0076666666667127474,0.02888888888888803,0.038888888889005255,0.06000000000164985,0.19714285714345217,0.742857142854898
3,22,32,0.0,0.021999999999934516,0.0,0.021999999999934516,0.0,0.0,1.0,0.0,0.009888888888882421,0.023333333333337525,0.033222222222219946,0.0,0.2976588628760799,0.7023411371239201
3,22,33,0.0,0.018000000000029104,0.0,0.018000000000029104,0.0,0.0,1.0,0.0,0.01444444444445657,0.020999999999983577,0.03544444444444014,0.0,0.40752351097217837,0.5924764890278217
3,22,40,0.0,0.15299999999979264,0.03900000000021464,0.19200000000000728,0.0,0.20312500000111022,0.7968749999988898,0.0,0.009777777777799201,0.05355555555555247,0.06333333333335167,0.0,0.15438596491257428,0.8456140350874257
3,22,41,0.0,0.26099999999996726,0.0,0.26099999999996726,0.0,0.0,1.0,0.0,0.004333333333357182,0.05355555555555247,0.057888888888909654,0.0,0.07485604606564424,0.9251439539343558
3,23,0,0.0,0.11100000000010368,0.37000000000000455,0.48100000000010823,0.0,0.7692307692306056,0.2307692307693944,0.10983333333336986,0.7706666666667275,0.34683333333310884,1.2273333333332062,0.0894894079305116,0.6279196089083167,0.28259098316117176
3,23,7,0.0,0.08899999999994179,0.0,0.08899999999994179,0.0,0.0,1.0,0.12866666666670626,0.06766666666655712,0.036555555555587996,0.23288888888885134,0.5524809160307934,0.29055343511408027,0.15696564885512643
3,23,8,0.1390000000001237,0.11200000000008004,0.18999999999959982,0.44099999999980355,0.3151927437645932,0.4308390022668582,0.2539682539685486,0.12866666666670626,0.07322222222218341,0.032111111111147596,0.23400000000003726,0.5498575498576315,0.31291547958193056,0.13722697056043795
3,23,10,0.0,0.0,1.6109999999998763,1.6109999999998763,0.0,1.0,0.0,0.0011111111111101006,1.0983333333333576,0.012000000000082561,1.1114444444445504,0.0009997000899720037,0.9882035389382462,0.010796760971781741
3,23,11,0.0,0.0,0.2110000000002401,0.2110000000002401,0.0,1.0,0.0,0.030888888888891113,1.3468888888887705,0.10966666666683977,1.4874444444445014,0.02076641517890561,0.9055053410023508,0.07372824381874357
3,23,12,0.0,0.38899999999966894,0.2790000000004511,0.66800000000012,0.0,0.41766467065928287,0.5823353293407171,0.030888888888891113,1.0514444444443647,0.2542222222224382,1.336555555555694,0.023110815529137185,0.7866821847201182,0.19020699975074457
3,23,13,0.0,0.8090000000001965,0.03999999999996362,0.8490000000001601,0.0,0.04711425206119679,0.9528857479388032,0.037777777777793946,0.315444444444438,0.8152222222223725,1.1684444444446045,0.032331685051359735,0.2699695701787327,0.6976987447699076
